IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
129.153.213.8,443,443,true,LAX,North America,Los Angeles,205,4.10
140.83.37.200,80,80,false,SIN,Asia Pacific,Singapore,200,4.10
168.138.212.175,2095,2095,false,SIN,Asia Pacific,Singapore,158,4.09
131.186.60.162,2082,2082,false,SIN,Asia Pacific,Singapore,196,4.09
168.138.200.155,2087,2087,true,SIN,Asia Pacific,Singapore,176,4.09
168.138.209.84,8080,8080,false,SIN,Asia Pacific,Singapore,158,4.08
158.101.159.212,2086,2086,false,LAX,North America,Los Angeles,183,4.08
151.145.64.170,2087,2087,true,HKG,Asia Pacific,Hong Kong,198,4.08
150.230.109.138,2082,2082,false,HKG,Asia Pacific,Hong Kong,192,4.08
132.145.124.198,2087,2087,true,NRT,Asia Pacific,Tokyo,77,4.08
132.145.120.103,2087,2087,true,HKG,Asia Pacific,Hong Kong,210,4.08
140.238.52.141,2087,2087,true,HKG,Asia Pacific,Hong Kong,148,4.07
138.3.241.23,443,443,true,FRA,Europe,Frankfurt,196,4.07
168.138.212.175,8080,8080,false,HKG,Asia Pacific,Hong Kong,138,4.07
168.138.196.164,2082,2082,false,HKG,Asia Pacific,Hong Kong,132,4.06
132.145.124.198,2052,2052,false,SIN,Asia Pacific,Singapore,203,4.06
131.186.37.191,2086,2086,false,HKG,Asia Pacific,Hong Kong,140,4.05
141.147.191.211,2083,2083,true,SIN,Asia Pacific,Singapore,212,4.04
168.138.197.222,2095,2095,false,LAX,North America,Los Angeles,180,4.04
140.238.41.167,2053,2053,true,LAX,North America,Los Angeles,244,4.02
150.230.202.132,2086,2086,false,LAX,North America,Los Angeles,188,4.02
131.186.43.107,2053,2053,true,HKG,Asia Pacific,Hong Kong,143,4.02
138.2.8.232,2052,2052,false,LAX,North America,Los Angeles,239,4.02
138.2.29.250,2082,2082,false,HKG,Asia Pacific,Hong Kong,184,4.01
131.186.46.75,2083,2083,true,NRT,Asia Pacific,Tokyo,124,4.01
151.145.64.170,8443,8443,true,LAX,North America,Los Angeles,233,4.00
150.230.208.113,2086,2086,false,LAX,North America,Los Angeles,225,4.00
140.238.35.195,2083,2083,true,HKG,Asia Pacific,Hong Kong,143,4.00
158.101.150.126,2095,2095,false,SIN,Asia Pacific,Singapore,159,3.99
168.138.197.222,2082,2082,false,LAX,North America,Los Angeles,230,3.98
150.230.205.56,2053,2053,true,NRT,Asia Pacific,Tokyo,123,3.98
129.159.241.172,443,443,true,FRA,Europe,Frankfurt,179,3.97
168.138.198.53,2083,2083,true,NRT,Asia Pacific,Tokyo,85,3.96
138.2.29.250,8880,8880,false,HKG,Asia Pacific,Hong Kong,144,3.95
158.101.95.113,8080,8080,false,NRT,Asia Pacific,Tokyo,75,3.95
150.230.193.89,8443,8443,true,SIN,Asia Pacific,Singapore,157,3.95
138.2.21.31,80,80,false,SIN,Asia Pacific,Singapore,157,3.95
140.83.37.145,2083,2083,true,SIN,Asia Pacific,Singapore,161,3.95
140.238.35.78,2083,2083,true,HKG,Asia Pacific,Hong Kong,189,3.94
158.101.169.13,2053,443,true,FRA,Europe,Frankfurt,196,3.93
158.101.146.160,2053,2053,true,LAX,North America,Los Angeles,237,3.92
150.230.202.132,2095,2095,false,LAX,North America,Los Angeles,182,3.92
141.147.178.135,2053,2053,true,HKG,Asia Pacific,Hong Kong,190,3.92
140.238.54.149,8080,8080,false,SIN,Asia Pacific,Singapore,157,3.92
138.2.13.200,8880,8880,false,NRT,Asia Pacific,Tokyo,121,3.92
168.138.207.64,2052,2052,false,SIN,Asia Pacific,Singapore,165,3.91
132.145.121.125,2052,2052,false,SIN,Asia Pacific,Singapore,203,3.91
131.186.43.207,2053,2053,true,HKG,Asia Pacific,Hong Kong,192,3.91
132.145.127.51,2053,2053,true,SIN,Asia Pacific,Singapore,159,3.91
132.145.121.247,2083,2083,true,SIN,Asia Pacific,Singapore,194,3.90
158.101.139.42,2083,2083,true,HKG,Asia Pacific,Hong Kong,225,3.90
168.138.200.159,8880,8880,false,SIN,Asia Pacific,Singapore,202,3.89
140.238.54.149,2095,2095,false,HKG,Asia Pacific,Hong Kong,143,3.89
150.230.145.84,443,443,true,FRA,Europe,Frankfurt,178,3.88
150.230.219.83,2053,2053,true,SIN,Asia Pacific,Singapore,203,3.88
138.3.212.226,2052,2052,false,LAX,North America,Los Angeles,185,3.88
140.238.44.118,8880,8880,false,HKG,Asia Pacific,Hong Kong,143,3.87
168.138.211.131,2083,2083,true,HKG,Asia Pacific,Hong Kong,187,3.87
158.101.146.160,2095,2095,false,LAX,North America,Los Angeles,189,3.87
150.230.213.95,2083,2083,true,HKG,Asia Pacific,Hong Kong,143,3.86
141.147.167.44,2095,2095,false,NRT,Asia Pacific,Tokyo,77,3.85
138.3.212.226,8080,8080,false,SIN,Asia Pacific,Singapore,147,3.84
150.230.192.173,8443,8443,true,SIN,Asia Pacific,Singapore,172,3.84
168.138.200.155,2082,2082,false,SIN,Asia Pacific,Singapore,160,3.84
151.145.65.203,2096,2096,true,LAX,North America,Los Angeles,186,3.84
158.101.155.158,8880,8880,false,HKG,Asia Pacific,Hong Kong,195,3.84
131.186.37.191,8880,8880,false,HKG,Asia Pacific,Hong Kong,144,3.83
150.230.204.117,2083,2083,true,LAX,North America,Los Angeles,184,3.82
151.145.69.174,2083,2083,true,HKG,Asia Pacific,Hong Kong,144,3.82
132.145.112.168,8443,8443,true,LAX,North America,Los Angeles,286,3.81
131.186.63.35,2086,2086,false,HKG,Asia Pacific,Hong Kong,138,3.81
168.138.212.74,2052,2052,false,HKG,Asia Pacific,Hong Kong,185,3.81
132.145.112.168,2086,2086,false,HKG,Asia Pacific,Hong Kong,142,3.80
150.230.219.83,80,80,false,HKG,Asia Pacific,Hong Kong,143,3.79
168.138.200.159,80,80,false,HKG,Asia Pacific,Hong Kong,143,3.79
131.186.63.35,2095,2095,false,SIN,Asia Pacific,Singapore,203,3.77
132.145.114.14,2087,2087,true,HKG,Asia Pacific,Hong Kong,144,3.77
138.3.211.101,2095,2095,false,SIN,Asia Pacific,Singapore,149,3.76
158.101.140.255,8443,8443,true,SIN,Asia Pacific,Singapore,229,3.76
131.186.36.248,2095,2095,false,SIN,Asia Pacific,Singapore,200,3.75
158.101.146.165,80,80,false,SIN,Asia Pacific,Singapore,152,3.75
140.238.41.253,2087,2087,true,SIN,Asia Pacific,Singapore,152,3.75
132.145.127.51,2052,2052,false,LAX,North America,Los Angeles,235,3.75
168.138.217.146,2087,2087,true,SIN,Asia Pacific,Singapore,254,3.73
131.186.41.255,80,80,false,SIN,Asia Pacific,Singapore,159,3.72
138.2.6.252,2095,2095,false,HKG,Asia Pacific,Hong Kong,141,3.71
140.238.54.166,2082,2082,false,LAX,North America,Los Angeles,244,3.71
140.83.37.145,2053,2053,true,HKG,Asia Pacific,Hong Kong,195,3.70
131.186.63.35,2087,2087,true,HKG,Asia Pacific,Hong Kong,180,3.69
140.238.54.166,8080,8080,false,HKG,Asia Pacific,Hong Kong,193,3.69
158.101.149.122,2053,2053,true,HKG,Asia Pacific,Hong Kong,178,3.69
131.186.38.135,2096,2096,true,SIN,Asia Pacific,Singapore,157,3.66
132.145.125.86,2095,2095,false,HKG,Asia Pacific,Hong Kong,188,3.65
150.230.212.87,2095,2095,false,NRT,Asia Pacific,Tokyo,75,3.65
158.101.158.238,2096,2096,true,HKG,Asia Pacific,Hong Kong,192,3.64
141.147.170.160,8880,8880,false,LAX,North America,Los Angeles,191,3.64
132.145.114.14,2083,2083,true,HKG,Asia Pacific,Hong Kong,214,3.63
132.145.113.148,2095,2095,false,HKG,Asia Pacific,Hong Kong,139,3.63
158.101.158.251,2052,2052,false,NRT,Asia Pacific,Tokyo,127,3.62
132.145.120.182,8080,8080,false,HKG,Asia Pacific,Hong Kong,143,3.62
168.138.211.131,2082,2082,false,LAX,North America,Los Angeles,239,3.62
132.145.120.182,2083,2083,true,NRT,Asia Pacific,Tokyo,89,3.62
150.230.216.34,2086,2086,false,SIN,Asia Pacific,Singapore,211,3.61
150.230.212.87,2086,2086,false,HKG,Asia Pacific,Hong Kong,193,3.61
158.101.158.238,8080,8080,false,HKG,Asia Pacific,Hong Kong,145,3.61
140.238.195.98,443,443,true,SYD,Oceania,Sydney,212,3.61
158.101.136.239,8080,8080,false,SIN,Asia Pacific,Singapore,210,3.60
150.230.214.218,2053,2053,true,HKG,Asia Pacific,Hong Kong,144,3.59
132.145.117.216,2096,2096,true,HKG,Asia Pacific,Hong Kong,140,3.59
192.18.149.159,8080,443,true,YYZ,North America,Toronto,225,3.59
140.83.37.145,2082,2082,false,HKG,Asia Pacific,Hong Kong,143,3.58
150.230.212.213,8880,8880,false,NRT,Asia Pacific,Tokyo,128,3.58
168.138.200.155,2053,2053,true,HKG,Asia Pacific,Hong Kong,175,3.57
131.186.43.107,2082,2082,false,LAX,North America,Los Angeles,184,3.57
138.2.24.114,2095,2095,false,NRT,Asia Pacific,Tokyo,78,3.56
132.145.120.115,2083,2083,true,HKG,Asia Pacific,Hong Kong,204,3.55
131.186.63.35,2052,2052,false,LAX,North America,Los Angeles,191,3.53
132.145.125.86,2053,2053,true,HKG,Asia Pacific,Hong Kong,146,3.53
168.138.194.121,2086,2086,false,LAX,North America,Los Angeles,189,3.53
141.147.40.44,2053,443,true,FRA,Europe,Frankfurt,165,3.52
138.2.29.102,2082,2082,false,HKG,Asia Pacific,Hong Kong,140,3.51
158.101.159.212,8443,8443,true,NRT,Asia Pacific,Tokyo,87,3.51
138.2.14.164,80,80,false,SIN,Asia Pacific,Singapore,205,3.51
132.145.121.125,2086,2086,false,SIN,Asia Pacific,Singapore,212,3.50
168.138.196.237,8080,8080,false,NRT,Asia Pacific,Tokyo,139,3.50
138.3.220.4,8080,8080,false,HKG,Asia Pacific,Hong Kong,139,3.49
158.101.142.103,8080,8080,false,HKG,Asia Pacific,Hong Kong,192,3.49
138.3.222.204,2095,2095,false,LAX,North America,Los Angeles,183,3.49
168.138.211.131,2086,2086,false,NRT,Asia Pacific,Tokyo,75,3.48
138.2.18.11,8080,8080,false,SIN,Asia Pacific,Singapore,151,3.48
140.238.48.97,2083,2083,true,HKG,Asia Pacific,Hong Kong,180,3.48
138.2.19.122,2087,2087,true,HKG,Asia Pacific,Hong Kong,246,3.47
140.238.59.255,8880,8880,false,SIN,Asia Pacific,Singapore,156,3.47
132.145.123.14,2086,2086,false,NRT,Asia Pacific,Tokyo,77,3.47
140.238.44.118,2083,2083,true,HKG,Asia Pacific,Hong Kong,143,3.47
140.238.62.12,80,80,false,HKG,Asia Pacific,Hong Kong,142,3.47
158.180.231.216,443,443,true,MRS,Europe,Marseille,230,3.45
140.238.35.195,8443,8443,true,HKG,Asia Pacific,Hong Kong,198,3.44
132.145.114.4,80,80,false,LAX,North America,Los Angeles,184,3.43
132.145.123.238,2083,2083,true,NRT,Asia Pacific,Tokyo,129,3.43
131.186.36.248,2083,2083,true,HKG,Asia Pacific,Hong Kong,232,3.43
158.101.155.246,2096,2096,true,NRT,Asia Pacific,Tokyo,78,3.43
150.230.212.87,2083,2083,true,SIN,Asia Pacific,Singapore,174,3.42
138.2.18.11,2082,2082,false,SIN,Asia Pacific,Singapore,148,3.41
140.238.32.238,8080,8080,false,HKG,Asia Pacific,Hong Kong,192,3.41
150.230.106.21,80,80,false,LAX,North America,Los Angeles,238,3.40
140.238.58.42,2052,2052,false,HKG,Asia Pacific,Hong Kong,186,3.40
168.138.212.175,8880,8880,false,NRT,Asia Pacific,Tokyo,129,3.40
140.238.32.238,2082,2082,false,SIN,Asia Pacific,Singapore,208,3.39
140.83.37.145,8080,8080,false,LAX,North America,Los Angeles,185,3.38
151.145.71.127,2095,2095,false,SIN,Asia Pacific,Singapore,192,3.38
138.2.14.209,80,80,false,LAX,North America,Los Angeles,183,3.38
140.238.46.138,2082,2082,false,NRT,Asia Pacific,Tokyo,76,3.37
140.238.35.195,2095,2095,false,HKG,Asia Pacific,Hong Kong,194,3.37
150.230.208.113,8443,8443,true,HKG,Asia Pacific,Hong Kong,143,3.36
158.101.144.34,2082,2082,false,LAX,North America,Los Angeles,188,3.35
150.230.216.34,8443,8443,true,HKG,Asia Pacific,Hong Kong,194,3.35
168.138.202.169,2087,2087,true,NRT,Asia Pacific,Tokyo,108,3.35
168.138.194.121,2083,2083,true,SIN,Asia Pacific,Singapore,295,3.35
158.101.154.70,8080,8080,false,HKG,Asia Pacific,Hong Kong,143,3.32
138.2.14.209,2052,2052,false,HKG,Asia Pacific,Hong Kong,141,3.30
140.238.54.182,8880,8880,false,HKG,Asia Pacific,Hong Kong,138,3.29
158.101.159.212,8080,8080,false,NRT,Asia Pacific,Tokyo,119,3.29
140.238.44.118,2095,2095,false,HKG,Asia Pacific,Hong Kong,193,3.28
132.145.127.51,8880,8880,false,HKG,Asia Pacific,Hong Kong,142,3.28
158.101.137.74,8443,8443,true,HKG,Asia Pacific,Hong Kong,191,3.28
168.138.213.210,2096,2096,true,LAX,North America,Los Angeles,309,3.27
140.238.61.78,2052,2052,false,HKG,Asia Pacific,Hong Kong,140,3.26
158.101.155.246,2095,2095,false,SIN,Asia Pacific,Singapore,158,3.26
151.145.68.166,2082,2082,false,HKG,Asia Pacific,Hong Kong,146,3.26
140.83.37.145,8443,8443,true,HKG,Asia Pacific,Hong Kong,141,3.25
131.186.38.135,8443,8443,true,LAX,North America,Los Angeles,241,3.24
140.238.39.87,2083,2083,true,LAX,North America,Los Angeles,285,3.23
168.138.196.237,80,80,false,HKG,Asia Pacific,Hong Kong,187,3.22
168.138.215.251,443,443,true,SIN,Asia Pacific,Singapore,191,3.19
158.101.169.13,8443,443,true,FRA,Europe,Frankfurt,198,3.18
132.145.123.112,2053,2053,true,NRT,Asia Pacific,Tokyo,76,3.18
150.230.208.83,2086,2086,false,HKG,Asia Pacific,Hong Kong,142,3.17
131.186.63.35,2096,2096,true,HKG,Asia Pacific,Hong Kong,159,3.17
140.83.37.145,80,80,false,HKG,Asia Pacific,Hong Kong,198,3.17
158.101.150.126,8880,8880,false,SIN,Asia Pacific,Singapore,155,3.16
140.83.36.42,2082,2082,false,LAX,North America,Los Angeles,184,3.16
158.101.155.158,2083,2083,true,SIN,Asia Pacific,Singapore,172,3.16
150.230.193.89,2087,2087,true,HKG,Asia Pacific,Hong Kong,191,3.15
151.145.69.174,2096,2096,true,HKG,Asia Pacific,Hong Kong,144,3.15
131.186.37.191,2083,2083,true,SIN,Asia Pacific,Singapore,168,3.15
129.151.152.254,443,443,true,AMS,Europe,Amsterdam,131,3.14
158.101.142.103,2086,2086,false,SIN,Asia Pacific,Singapore,159,3.14
132.145.124.198,2096,2096,true,SIN,Asia Pacific,Singapore,146,3.14
158.101.150.126,2083,2083,true,HKG,Asia Pacific,Hong Kong,146,3.13
158.101.155.246,2053,2053,true,HKG,Asia Pacific,Hong Kong,155,3.13
150.230.208.83,2082,2082,false,SIN,Asia Pacific,Singapore,154,3.12
151.145.68.166,2096,2096,true,SIN,Asia Pacific,Singapore,149,3.12
132.145.113.148,80,80,false,HKG,Asia Pacific,Hong Kong,141,3.12
140.238.59.255,2082,2082,false,HKG,Asia Pacific,Hong Kong,141,3.11
158.101.146.165,2083,2083,true,NRT,Asia Pacific,Tokyo,121,3.11
131.186.47.255,2052,2052,false,SIN,Asia Pacific,Singapore,159,3.09
158.101.140.255,2096,2096,true,LAX,North America,Los Angeles,205,3.08
138.3.217.39,2086,2086,false,LAX,North America,Los Angeles,188,3.08
132.145.123.112,8443,8443,true,LAX,North America,Los Angeles,185,3.08
140.238.39.21,8443,8443,true,LAX,North America,Los Angeles,207,3.08
158.101.159.181,8080,8080,false,HKG,Asia Pacific,Hong Kong,186,3.07
131.186.63.127,2086,2086,false,HKG,Asia Pacific,Hong Kong,194,3.06
132.145.124.198,2083,2083,true,HKG,Asia Pacific,Hong Kong,187,3.05
132.145.123.238,2053,2053,true,LAX,North America,Los Angeles,234,3.04
158.101.150.126,80,80,false,HKG,Asia Pacific,Hong Kong,143,3.04
150.230.20.156,8443,443,true,AMS,Europe,Amsterdam,180,3.03
129.159.37.136,8443,443,true,SJC,North America,San Jose,180,3.03
131.186.34.11,2086,2086,false,LAX,North America,Los Angeles,194,3.03
168.138.211.188,2087,2087,true,HKG,Asia Pacific,Hong Kong,138,3.03
140.238.41.167,2082,2082,false,HKG,Asia Pacific,Hong Kong,187,3.02
151.145.65.203,8880,8880,false,SIN,Asia Pacific,Singapore,209,3.02
138.2.29.250,8443,8443,true,HKG,Asia Pacific,Hong Kong,149,3.01
131.186.63.184,2095,2095,false,SIN,Asia Pacific,Singapore,168,3.01
131.186.34.244,80,80,false,LAX,North America,Los Angeles,180,3.01
140.238.51.89,2086,2086,false,NRT,Asia Pacific,Tokyo,131,3.00
132.145.120.115,2053,2053,true,SIN,Asia Pacific,Singapore,219,2.98
140.238.40.136,2096,2096,true,HKG,Asia Pacific,Hong Kong,151,2.98
131.186.59.94,2087,2087,true,HKG,Asia Pacific,Hong Kong,192,2.97
141.147.174.7,2087,2087,true,LAX,North America,Los Angeles,229,2.97
131.186.63.184,8880,8880,false,NRT,Asia Pacific,Tokyo,86,2.96
158.178.129.114,2053,443,true,TLV,Middle East,Tel Aviv,180,2.92
140.238.54.166,2086,2086,false,LAX,North America,Los Angeles,186,2.92
140.83.36.42,2086,2086,false,LAX,North America,Los Angeles,183,2.91
131.186.60.162,2087,2087,true,SIN,Asia Pacific,Singapore,202,2.90
168.138.200.159,2053,2053,true,HKG,Asia Pacific,Hong Kong,161,2.90
138.2.12.32,8880,8880,false,HKG,Asia Pacific,Hong Kong,140,2.90
141.147.178.115,2053,2053,true,SIN,Asia Pacific,Singapore,151,2.89
140.238.61.78,2095,2095,false,HKG,Asia Pacific,Hong Kong,140,2.89
140.238.48.97,8080,8080,false,HKG,Asia Pacific,Hong Kong,143,2.88
151.145.65.203,80,80,false,LAX,North America,Los Angeles,182,2.87
132.145.120.197,8443,8443,true,LAX,North America,Los Angeles,251,2.87
151.145.74.199,2053,2053,true,HKG,Asia Pacific,Hong Kong,159,2.87
140.238.39.21,2095,2095,false,LAX,North America,Los Angeles,224,2.86
146.56.133.140,2096,80,false,LAX,North America,Los Angeles,67,2.86
150.230.204.117,8880,8880,false,NRT,Asia Pacific,Tokyo,75,2.85
146.56.133.140,2083,80,false,HKG,Asia Pacific,Hong Kong,126,2.85
132.145.112.247,2053,2053,true,HKG,Asia Pacific,Hong Kong,142,2.85
132.145.121.242,2096,2096,true,HKG,Asia Pacific,Hong Kong,140,2.84
155.248.163.133,8880,0,false,HKG,Asia Pacific,Hong Kong,189,2.84
140.238.61.78,80,80,false,HKG,Asia Pacific,Hong Kong,144,2.84
140.238.35.195,2086,2086,false,HKG,Asia Pacific,Hong Kong,142,2.84
168.138.192.185,2095,2095,false,LAX,North America,Los Angeles,186,2.83
158.101.140.252,2096,2096,true,SIN,Asia Pacific,Singapore,273,2.83
131.186.36.248,2087,2087,true,LAX,North America,Los Angeles,205,2.83
158.101.92.156,2096,2096,true,LAX,North America,Los Angeles,186,2.83
158.101.95.113,80,80,false,LAX,North America,Los Angeles,181,2.82
150.230.213.95,8080,8080,false,HKG,Asia Pacific,Hong Kong,140,2.81
158.101.169.13,8443,443,true,FRA,Europe,Frankfurt,168,2.81
158.179.172.95,443,443,true,ICN,Asia Pacific,Seoul,151,2.81
158.101.140.252,2052,2052,false,HKG,Asia Pacific,Hong Kong,152,2.80
131.186.60.162,8880,8880,false,LAX,North America,Los Angeles,181,2.80
168.138.213.210,8880,8880,false,LAX,North America,Los Angeles,180,2.79
132.145.121.175,2083,2083,true,LAX,North America,Los Angeles,260,2.78
151.145.64.170,2083,2083,true,SIN,Asia Pacific,Singapore,211,2.78
141.147.170.160,2086,2086,false,HKG,Asia Pacific,Hong Kong,186,2.78
150.230.208.113,2052,2052,false,HKG,Asia Pacific,Hong Kong,140,2.78
132.145.114.14,2086,2086,false,HKG,Asia Pacific,Hong Kong,192,2.77
141.147.183.96,2096,2096,true,HKG,Asia Pacific,Hong Kong,142,2.76
131.186.34.11,2053,2053,true,LAX,North America,Los Angeles,262,2.76
150.230.205.56,2095,2095,false,HKG,Asia Pacific,Hong Kong,140,2.75
132.145.121.34,2052,2052,false,LAX,North America,Los Angeles,182,2.75
150.230.219.83,2095,2095,false,HKG,Asia Pacific,Hong Kong,195,2.75
168.138.206.68,2082,2082,false,NRT,Asia Pacific,Tokyo,119,2.73
158.101.155.158,8080,8080,false,LAX,North America,Los Angeles,233,2.73
138.3.220.4,2087,2087,true,NRT,Asia Pacific,Tokyo,127,2.73
151.145.70.28,2083,2083,true,HKG,Asia Pacific,Hong Kong,157,2.73
132.145.121.125,2053,2053,true,HKG,Asia Pacific,Hong Kong,215,2.73
151.145.64.170,2095,2095,false,HKG,Asia Pacific,Hong Kong,193,2.71
140.238.51.89,2082,2082,false,SIN,Asia Pacific,Singapore,159,2.69
132.145.127.51,8443,8443,true,LAX,North America,Los Angeles,230,2.68
132.145.124.198,8880,8880,false,NRT,Asia Pacific,Tokyo,79,2.67
158.101.140.252,2087,2087,true,HKG,Asia Pacific,Hong Kong,171,2.67
150.230.20.156,2053,443,true,AMS,Europe,Amsterdam,175,2.64
158.101.131.218,8880,8880,false,HKG,Asia Pacific,Hong Kong,196,2.63
140.238.39.87,2087,2087,true,LAX,North America,Los Angeles,242,2.62
138.3.223.50,2095,2095,false,HKG,Asia Pacific,Hong Kong,143,2.62
168.138.200.159,2087,2087,true,HKG,Asia Pacific,Hong Kong,221,2.62
132.145.114.4,2082,2082,false,HKG,Asia Pacific,Hong Kong,155,2.62
132.145.123.238,2082,2082,false,LAX,North America,Los Angeles,183,2.61
141.147.65.66,443,443,true,FRA,Europe,Frankfurt,188,2.60
158.101.159.181,2086,2086,false,NRT,Asia Pacific,Tokyo,79,2.57
150.230.105.179,2052,2052,false,LAX,North America,Los Angeles,183,2.56
131.186.43.107,2096,2096,true,LAX,North America,Los Angeles,210,2.55
131.186.62.26,2087,2087,true,SIN,Asia Pacific,Singapore,158,2.53
140.238.39.21,2086,2086,false,LAX,North America,Los Angeles,190,2.52
138.2.6.252,8443,8443,true,LAX,North America,Los Angeles,544,2.52
132.145.112.247,2087,2087,true,SIN,Asia Pacific,Singapore,181,2.52
151.145.65.203,8443,8443,true,HKG,Asia Pacific,Hong Kong,141,2.52
138.2.18.11,2087,2087,true,LAX,North America,Los Angeles,339,2.51
158.101.92.156,2086,2086,false,LAX,North America,Los Angeles,239,2.50
168.138.192.185,2096,2096,true,SIN,Asia Pacific,Singapore,162,2.50
132.145.125.86,2052,2052,false,LAX,North America,Los Angeles,188,2.50
150.230.219.168,2096,2096,true,LAX,North America,Los Angeles,184,2.49
131.186.47.255,8443,8443,true,HKG,Asia Pacific,Hong Kong,147,2.49
132.145.120.182,2052,2052,false,HKG,Asia Pacific,Hong Kong,141,2.48
168.138.196.164,8443,8443,true,HKG,Asia Pacific,Hong Kong,137,2.48
131.186.45.88,8080,8080,false,LAX,North America,Los Angeles,182,2.48
132.145.123.112,2083,2083,true,HKG,Asia Pacific,Hong Kong,202,2.46
151.145.74.56,2086,2086,false,SIN,Asia Pacific,Singapore,159,2.46
143.47.182.56,2053,443,true,AMS,Europe,Amsterdam,175,2.46
141.147.191.211,8443,8443,true,NRT,Asia Pacific,Tokyo,122,2.45
131.186.33.118,443,443,true,NRT,Asia Pacific,Tokyo,152,2.44
140.238.32.112,8080,8080,false,HKG,Asia Pacific,Hong Kong,187,2.42
132.145.114.4,2086,2086,false,HKG,Asia Pacific,Hong Kong,186,2.41
168.138.206.236,8080,8080,false,SIN,Asia Pacific,Singapore,156,2.38
143.47.182.56,8443,443,true,AMS,Europe,Amsterdam,172,2.38
140.238.52.81,80,80,false,SIN,Asia Pacific,Singapore,162,2.37
140.238.34.208,8880,8880,false,HKG,Asia Pacific,Hong Kong,188,2.37
158.101.155.246,80,80,false,NRT,Asia Pacific,Tokyo,77,2.36
158.101.139.42,80,80,false,HKG,Asia Pacific,Hong Kong,141,2.35
140.238.51.89,80,80,false,SIN,Asia Pacific,Singapore,201,2.34
141.147.189.242,2096,2096,true,HKG,Asia Pacific,Hong Kong,169,2.34
151.145.71.127,2087,2087,true,HKG,Asia Pacific,Hong Kong,144,2.34
131.186.40.31,2053,2053,true,HKG,Asia Pacific,Hong Kong,133,2.34
158.101.140.154,8880,8880,false,NRT,Asia Pacific,Tokyo,77,2.32
132.145.112.168,2053,2053,true,HKG,Asia Pacific,Hong Kong,159,2.32
141.147.189.242,2053,2053,true,HKG,Asia Pacific,Hong Kong,157,2.31
150.230.217.63,2086,2086,false,SIN,Asia Pacific,Singapore,146,2.31
140.238.44.118,8443,8443,true,LAX,North America,Los Angeles,275,2.30
131.186.59.94,2096,2096,true,NRT,Asia Pacific,Tokyo,125,2.29
158.101.139.42,2095,2095,false,LAX,North America,Los Angeles,228,2.29
132.145.121.125,8880,8880,false,HKG,Asia Pacific,Hong Kong,141,2.25
168.138.217.146,8443,8443,true,HKG,Asia Pacific,Hong Kong,221,2.25
138.3.254.39,443,443,true,FRA,Europe,Frankfurt,190,2.22
132.145.121.123,2053,2053,true,NRT,Asia Pacific,Tokyo,121,2.20
